KEGG.system,ksys.mod,KEGG.family,kfam.mod,KEGG.category,kcat.mod,KO,Desc
09100 Metabolism,Metabolism,09101 Carbohydrate metabolism,Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010],Glycolysis / Gluconeogenesis ,K00001,"E1.1.1.1, adh; alcohol dehydrogenase [EC:1.1.1.1]"
09130 Environmental information processing,Environmental information processing,09132 Signal transduction,Signal transduction,02020 Two-component system [PATH:ko02020],Two-component system ,K19082,"braR, bceR; two-component system, OmpR family, response regulator protein BraR/BceR"
09130 Environmental information processing,Environmental information processing,09132 Signal transduction,Signal transduction,02020 Two-component system [PATH:ko02020],Two-component system ,K19611,"fepA, pfeA, iroN, pirA; ferric enterobactin receptor"
09130 Environmental information processing,Environmental information processing,09132 Signal transduction,Signal transduction,02020 Two-component system [PATH:ko02020],Two-component system ,K19620,phcB; extracellular factor (EF) 3-hydroxypalmitic acid methyl ester biosynthesis protein
09130 Environmental information processing,Environmental information processing,09132 Signal transduction,Signal transduction,02020 Two-component system [PATH:ko02020],Two-component system ,K20482,"nisA, spaS, epiA; lantibiotic bacteriocin"
09130 Environmental information processing,Environmental information processing,09132 Signal transduction,Signal transduction,02020 Two-component system [PATH:ko02020],Two-component system ,K20483,"nisB, spaB, epiB; lantibiotic biosynthesis protein"
09130 Environmental information processing,Environmental information processing,09132 Signal transduction,Signal transduction,02020 Two-component system [PATH:ko02020],Two-component system ,K20484,"nisC, spaC, epiC; lantibiotic biosynthesis protein"
09130 Environmental information processing,Environmental information processing,09132 Signal transduction,Signal transduction,02020 Two-component system [PATH:ko02020],Two-component system ,K20485,"nisT, spaT; ATP-binding cassette, subfamily B, bacterial NisT/SpaT"
09130 Environmental information processing,Environmental information processing,09132 Signal transduction,Signal transduction,02020 Two-component system [PATH:ko02020],Two-component system ,K20486,"nisP, epiP; lantibiotic leader peptide-processing serine protease [EC:3.4.21.-]"
09130 Environmental information processing,Environmental information processing,09132 Signal transduction,Signal transduction,02020 Two-component system [PATH:ko02020],Two-component system ,K20487,"nisK, spaK; two-component system, OmpR family, lantibiotic biosynthesis sensor histidine kinase NisK/SpaK [EC:2.7.13.3]"
09130 Environmental information processing,Environmental information processing,09132 Signal transduction,Signal transduction,02020 Two-component system [PATH:ko02020],Two-component system ,K20488,"nisR, spaR; two-component system, OmpR family, lantibiotic biosynthesis response regulator NisR/SpaR"
09130 Environmental information processing,Environmental information processing,09132 Signal transduction,Signal transduction,02020 Two-component system [PATH:ko02020],Two-component system ,K20489,nisI; lantibiotic immunity protein
09130 Environmental information processing,Environmental information processing,09132 Signal transduction,Signal transduction,02020 Two-component system [PATH:ko02020],Two-component system ,K20490,"nisF, spaF, cprA, epiF; lantibiotic transport system ATP-binding protein"
09130 Environmental information processing,Environmental information processing,09132 Signal transduction,Signal transduction,02020 Two-component system [PATH:ko02020],Two-component system ,K20491,"nisE, spaE, cprB, epiE; lantibiotic transport system permease protein"
09130 Environmental information processing,Environmental information processing,09132 Signal transduction,Signal transduction,02020 Two-component system [PATH:ko02020],Two-component system ,K20492,"nisG, spaG, cprC; lantibiotic transport system permease protein"
09130 Environmental information processing,Environmental information processing,09132 Signal transduction,Signal transduction,02020 Two-component system [PATH:ko02020],Two-component system ,K20974,"K20974; two-component system, sensor histidine kinase [EC:2.7.13.3]"
09130 Environmental information processing,Environmental information processing,09132 Signal transduction,Signal transduction,02020 Two-component system [PATH:ko02020],Two-component system ,K20975,"K20975; two-component system, sensor histidine kinase [EC:2.7.13.3]"
09130 Environmental information processing,Environmental information processing,09132 Signal transduction,Signal transduction,02020 Two-component system [PATH:ko02020],Two-component system ,K20976,hptB; histidine phosphotransfer protein HptB
09130 Environmental information processing,Environmental information processing,09132 Signal transduction,Signal transduction,04014 Ras signaling pathway [PATH:ko04014],Ras signaling pathway ,K01047,"PLA2G, SPLA2; secretory phospholipase A2 [EC:3.1.1.4]"
09130 Environmental information processing,Environmental information processing,09132 Signal transduction,Signal transduction,04066 HIF-1 signaling pathway [PATH:ko04066],HIF-1 signaling pathway ,K00016,"LDH, ldh; L-lactate dehydrogenase [EC:1.1.1.27]"
09130 Environmental information processing,Environmental information processing,09132 Signal transduction,Signal transduction,04066 HIF-1 signaling pathway [PATH:ko04066],HIF-1 signaling pathway ,K00134,"GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]"
09130 Environmental information processing,Environmental information processing,09132 Signal transduction,Signal transduction,04066 HIF-1 signaling pathway [PATH:ko04066],HIF-1 signaling pathway ,K00161,"PDHA, pdhA; pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1]"
09130 Environmental information processing,Environmental information processing,09132 Signal transduction,Signal transduction,04066 HIF-1 signaling pathway [PATH:ko04066],HIF-1 signaling pathway ,K00162,"PDHB, pdhB; pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]"
09130 Environmental information processing,Environmental information processing,09132 Signal transduction,Signal transduction,04066 HIF-1 signaling pathway [PATH:ko04066],HIF-1 signaling pathway ,K00844,HK; hexokinase [EC:2.7.1.1]
09130 Environmental information processing,Environmental information processing,09132 Signal transduction,Signal transduction,04066 HIF-1 signaling pathway [PATH:ko04066],HIF-1 signaling pathway ,K00850,"pfkA, PFK; 6-phosphofructokinase 1 [EC:2.7.1.11]"
09130 Environmental information processing,Environmental information processing,09132 Signal transduction,Signal transduction,04066 HIF-1 signaling pathway [PATH:ko04066],HIF-1 signaling pathway ,K00927,"PGK, pgk; phosphoglycerate kinase [EC:2.7.2.3]"
09130 Environmental information processing,Environmental information processing,09132 Signal transduction,Signal transduction,04066 HIF-1 signaling pathway [PATH:ko04066],HIF-1 signaling pathway ,K01623,"ALDO; fructose-bisphosphate aldolase, class I [EC:4.1.2.13]"
09130 Environmental information processing,Environmental information processing,09132 Signal transduction,Signal transduction,04066 HIF-1 signaling pathway [PATH:ko04066],HIF-1 signaling pathway ,K01689,"ENO, eno; enolase [EC:4.2.1.11]"
